transaction_id,store_id,store_type,date,customers_count,revenue,avg_bill_value
628,45,Food,2026-03-16,2,1567,783
629,32,Furniture,2025-07-26,57,34183,599
630,16,Cinema,2025-06-19,8,2305,288
631,27,Salon,2025-05-29,1,1141,1141
632,9,Salon,2025-04-22,5,3280,656
633,9,Salon,2025-09-18,7,1655,236
634,25,Electronics,2025-06-19,34,9107,267
635,20,Cinema,2026-03-07,6,1773,295
636,20,Cinema,2025-11-30,5,3109,621
637,14,Salon,2025-11-29,7,2805,400
638,29,Salon,2025-09-11,3,2428,809
639,16,Cinema,2026-04-04,1,1257,1257
640,38,Clothing,2025-08-16,6,4756,792
641,46,Clothing,2026-04-17,3,1725,575
642,4,Food,2026-02-09,4,1015,253
643,34,Furniture,2026-01-10,93,24281,261
644,28,Clothing,2026-03-08,15,7603,506
645,16,Cinema,2026-04-14,8,4871,608
646,18,Food,2025-07-15,1,949,949
647,16,Cinema,2025-08-22,4,2410,602
648,33,Cinema,2026-01-24,6,1319,219
649,31,Clothing,2025-10-26,23,5304,230
650,42,Electronics,2025-08-29,23,13722,596
651,47,Clothing,2026-01-07,2,1580,790
652,33,Cinema,2025-10-07,8,4645,580
653,38,Clothing,2025-06-23,4,2505,626
654,15,Clothing,2025-11-30,7,5896,842
655,23,Salon,2025-08-26,2,1739,869
656,26,Clothing,2025-08-01,4,2681,670
657,15,Clothing,2025-08-15,13,4261,327
658,9,Salon,2025-09-13,2,1736,868
659,16,Cinema,2025-12-23,6,4015,669
660,5,Food,2026-02-05,1,1125,1125
661,3,Food,2025-11-24,2,1485,742
662,44,Salon,2025-06-08,6,2752,458
663,33,Cinema,2025-12-25,7,3564,509
664,30,Clothing,2026-03-23,14,3858,275
665,49,Food,2026-02-08,2,1852,926
666,37,Salon,2025-08-30,3,2246,748
667,23,Salon,2025-05-23,5,1264,252
668,23,Salon,2025-10-08,2,1560,780
669,7,Clothing,2025-08-11,1,872,872
670,24,Electronics,2025-09-09,17,8153,479
671,20,Cinema,2025-05-07,4,2466,616
672,16,Cinema,2026-03-01,24,6281,261
673,2,Food,2025-08-30,3,2052,684
674,27,Salon,2025-10-31,2,1581,790
675,39,Salon,2025-09-19,3,2238,746
676,34,Furniture,2025-05-17,50,29974,599
677,29,Salon,2025-12-24,9,2282,253
678,8,Cinema,2026-03-14,23,5289,229
679,26,Clothing,2025-07-27,13,6620,509
680,30,Clothing,2025-11-20,12,3314,276
681,38,Clothing,2025-06-13,5,3271,654
682,32,Furniture,2025-05-28,33,18062,547
683,14,Salon,2026-03-17,11,3993,363
684,16,Cinema,2026-02-17,12,3274,272
685,42,Electronics,2025-12-26,14,9855,703
686,43,Clothing,2025-10-02,6,4439,739
687,24,Electronics,2025-06-08,31,12698,409
688,27,Salon,2025-05-01,3,2063,687
689,21,Food,2025-09-17,4,1331,332
690,16,Cinema,2026-01-27,7,4028,575
691,22,Food,2025-04-20,1,1003,1003
692,17,Food,2025-06-06,4,1207,301
693,5,Food,2025-08-18,1,697,697
694,2,Food,2025-09-16,2,958,479
695,39,Salon,2025-08-04,2,2014,1007
696,50,Food,2025-06-28,2,1638,819
697,22,Food,2025-05-15,1,987,987
698,27,Salon,2025-07-02,7,3453,493
699,29,Salon,2026-04-14,6,3024,504
700,37,Salon,2025-09-20,6,3133,522
701,29,Salon,2025-10-29,3,2484,828
702,29,Salon,2025-08-01,2,2153,1076
703,29,Salon,2025-08-07,5,2160,432
704,35,Food,2025-08-20,2,1529,764
705,47,Clothing,2026-01-22,7,2454,350
706,40,Cinema,2025-10-16,12,3934,327
707,5,Food,2026-03-19,1,1276,1276
708,16,Cinema,2025-12-25,8,4539,567
709,34,Furniture,2026-01-01,39,18086,463
710,3,Food,2025-09-28,2,1437,718
711,11,Furniture,2025-08-07,60,25401,423
712,36,Food,2026-03-26,8,2749,343
713,8,Cinema,2025-07-13,2,1779,889
714,38,Clothing,2025-05-13,7,3066,438
715,12,Electronics,2025-06-20,2,1954,977
716,33,Cinema,2026-04-04,13,4522,347
717,19,Clothing,2025-05-27,1,144,144
718,22,Food,2025-06-13,4,1186,296
719,15,Clothing,2025-08-19,7,1695,242
720,1,Salon,2025-10-23,7,3412,487
721,1,Salon,2025-12-26,4,2743,685
722,9,Salon,2026-02-06,3,2583,861
723,20,Cinema,2025-09-20,10,5375,537
724,24,Electronics,2025-10-01,31,14286,460
725,43,Clothing,2025-06-09,5,2678,535
726,29,Salon,2026-04-16,3,2328,776
727,20,Cinema,2025-06-05,3,2488,829
728,27,Salon,2025-10-18,2,729,364
729,13,Food,2025-10-30,4,973,243
730,49,Food,2026-02-02,3,1213,404
731,27,Salon,2026-03-15,3,2529,843
732,11,Furniture,2025-07-09,16,8638,539
733,29,Salon,2026-04-19,5,3630,726
734,23,Salon,2025-09-07,3,2446,815
735,44,Salon,2025-12-16,2,1448,724
736,31,Clothing,2025-05-27,8,2424,303
737,44,Salon,2026-01-07,5,2672,534
738,42,Electronics,2025-05-04,33,15263,462
739,1,Salon,2025-06-06,3,2364,788
740,40,Cinema,2025-05-14,7,3602,514
741,33,Cinema,2025-10-25,13,5723,440
742,39,Salon,2025-08-23,4,3296,824
743,35,Food,2025-06-26,2,1571,785
744,13,Food,2025-10-01,3,1458,486
745,25,Electronics,2026-02-08,42,19878,473
746,2,Food,2025-11-28,6,2371,395
747,32,Furniture,2026-01-31,134,34980,261
748,48,Furniture,2026-03-12,25,15939,637
749,44,Salon,2025-05-27,5,2271,454
750,40,Cinema,2025-07-02,1,767,767
751,35,Food,2026-01-17,2,1634,817
752,48,Furniture,2025-06-11,67,15303,228
753,12,Electronics,2025-08-09,32,15956,498
754,6,Salon,2025-06-04,2,1898,949
755,46,Clothing,2025-08-05,19,5545,291
756,46,Clothing,2025-12-23,6,3362,560
757,49,Food,2025-07-04,6,1429,238
758,50,Food,2025-08-02,2,795,397
759,39,Salon,2025-12-19,4,2555,638
760,42,Electronics,2025-09-18,7,2656,379
761,46,Clothing,2025-11-04,3,2803,934
762,44,Salon,2026-02-17,1,1312,1312
763,25,Electronics,2025-04-22,11,5994,544
764,3,Food,2026-01-25,3,2648,882
765,19,Clothing,2026-01-19,8,5731,716
766,28,Clothing,2025-10-30,5,2587,517
767,45,Food,2026-04-16,5,1957,391
768,12,Electronics,2025-04-21,1,100,100
769,23,Salon,2025-09-03,4,2271,567
770,48,Furniture,2025-06-27,40,30231,755
771,44,Salon,2025-12-14,4,2077,519
772,41,Cinema,2025-05-02,11,3724,338
773,37,Salon,2026-02-18,4,1886,471
774,37,Salon,2026-02-28,6,1900,316
775,18,Food,2025-08-21,1,100,100
776,14,Salon,2025-12-24,1,1322,1322
777,49,Food,2026-01-31,5,1514,302
778,42,Electronics,2026-04-08,21,16891,804
779,37,Salon,2025-12-30,4,2931,732
780,10,Salon,2026-03-17,4,2132,533
781,36,Food,2025-08-07,4,1693,423
782,32,Furniture,2025-06-28,76,20692,272
783,44,Salon,2025-12-14,15,3370,224
784,39,Salon,2026-03-30,2,1883,941
785,43,Clothing,2025-10-30,20,5099,254
786,20,Cinema,2025-05-05,3,2319,773
787,41,Cinema,2025-05-17,9,2657,295
788,40,Cinema,2025-07-13,12,4196,349
789,21,Food,2025-11-08,5,2291,458
790,1,Salon,2025-05-18,7,2854,407
791,49,Food,2025-11-05,3,2008,669
792,19,Clothing,2026-03-12,9,6081,675
793,12,Electronics,2025-06-30,10,8224,822
794,34,Furniture,2025-10-30,21,13685,651
795,28,Clothing,2025-05-21,12,5419,451
796,6,Salon,2025-09-08,13,3256,250
797,18,Food,2026-02-26,3,1304,434
798,33,Cinema,2025-11-04,5,2092,418
799,39,Salon,2025-07-10,1,972,972
800,32,Furniture,2025-11-20,53,32076,605
801,30,Clothing,2025-10-25,13,5541,426
802,8,Cinema,2025-06-02,11,3020,274
803,16,Cinema,2026-02-08,3,2466,822
804,7,Clothing,2025-08-06,10,5473,547
805,36,Food,2025-12-12,3,1792,597
806,39,Salon,2025-08-25,3,1865,621
807,8,Cinema,2026-03-14,18,4239,235
808,6,Salon,2025-10-28,3,2815,938
809,50,Food,2025-10-22,6,1623,270
810,33,Cinema,2025-06-11,3,2056,685
811,45,Food,2026-01-01,5,1864,372
812,23,Salon,2026-03-01,3,1263,421
813,36,Food,2025-12-21,6,2922,487
814,13,Food,2025-07-04,2,1210,605
815,42,Electronics,2026-04-10,21,6290,299
816,13,Food,2025-05-31,9,2749,305
817,25,Electronics,2026-04-10,8,5888,736
818,24,Electronics,2026-01-12,22,10291,467
819,41,Cinema,2025-09-03,4,3170,792
820,37,Salon,2025-12-14,4,2944,736
821,3,Food,2026-01-08,2,1367,683
822,2,Food,2026-03-11,2,1201,600
823,31,Clothing,2025-08-30,9,6120,680
824,39,Salon,2026-03-06,1,824,824
825,37,Salon,2025-06-07,3,1599,533
826,29,Salon,2026-01-22,3,1531,510
827,39,Salon,2025-11-18,3,1851,617
828,6,Salon,2025-08-31,1,924,924
829,23,Salon,2025-09-05,8,1799,224
830,31,Clothing,2025-10-08,7,3009,429
831,40,Cinema,2026-02-01,7,5387,769
832,15,Clothing,2025-12-27,4,3044,761
833,16,Cinema,2026-02-15,5,4533,906
834,34,Furniture,2025-11-18,44,34407,781
835,43,Clothing,2025-05-29,4,3374,843
836,8,Cinema,2026-04-01,11,5274,479
837,31,Clothing,2026-04-08,9,6345,705
838,1,Salon,2025-11-28,5,2312,462
839,6,Salon,2025-07-08,4,2048,512
840,19,Clothing,2026-04-03,11,4931,448
841,34,Furniture,2025-09-04,23,18501,804
842,17,Food,2025-09-27,4,1939,484
843,8,Cinema,2025-06-12,5,2982,596
844,22,Food,2026-01-09,8,2037,254
845,9,Salon,2025-10-13,10,2547,254
846,49,Food,2025-07-08,1,380,380
847,50,Food,2025-11-18,6,1481,246
848,8,Cinema,2025-09-18,4,2238,559
849,45,Food,2025-10-24,6,1369,228
850,14,Salon,2025-12-18,7,4135,590
851,26,Clothing,2025-11-11,10,4551,455
852,41,Cinema,2025-09-04,6,5049,841
853,43,Clothing,2025-06-19,5,3614,722
854,29,Salon,2026-03-14,3,2428,809
855,49,Food,2025-10-19,3,1511,503
856,17,Food,2025-10-12,4,955,238
857,48,Furniture,2025-08-18,21,13795,656
858,15,Clothing,2026-03-07,10,6453,645
859,18,Food,2025-07-14,4,1979,494
860,2,Food,2025-09-16,3,1201,400
861,16,Cinema,2025-05-05,3,1629,543
862,12,Electronics,2025-04-20,54,13890,257
863,20,Cinema,2025-12-26,3,2555,851
864,29,Salon,2026-03-03,4,3083,770
865,8,Cinema,2025-06-07,14,4799,342
866,41,Cinema,2025-10-09,5,3657,731
867,2,Food,2026-03-05,1,498,498
868,50,Food,2026-03-30,1,1100,1100
869,48,Furniture,2025-08-13,48,27735,577
870,12,Electronics,2026-03-05,34,15486,455
871,38,Clothing,2025-05-03,7,4438,634
872,39,Salon,2026-02-23,1,1418,1418
873,25,Electronics,2025-11-03,26,7882,303
874,22,Food,2025-10-19,1,999,999
875,44,Salon,2025-09-28,3,2953,984
876,48,Furniture,2026-03-09,78,28715,368
877,17,Food,2026-02-18,1,313,313
878,25,Electronics,2026-01-01,22,12960,589
879,43,Clothing,2026-02-25,7,3754,536
880,11,Furniture,2026-04-09,13,6374,490
881,14,Salon,2026-04-16,7,2182,311
882,47,Clothing,2025-10-28,9,6013,668
883,36,Food,2026-04-19,3,2436,812
884,49,Food,2026-03-02,2,1531,765
885,37,Salon,2025-05-20,3,1836,612
886,50,Food,2025-09-30,2,1502,751
887,29,Salon,2025-05-08,1,1097,1097
888,24,Electronics,2025-05-18,10,7065,706
889,33,Cinema,2025-05-24,24,5300,220
890,31,Clothing,2025-08-30,9,5588,620
891,10,Salon,2026-01-21,4,2633,658
892,45,Food,2025-12-05,1,895,895
893,12,Electronics,2026-02-21,11,6592,599
894,3,Food,2025-12-03,3,1927,642
895,21,Food,2025-11-28,2,1913,956
896,2,Food,2025-10-12,5,2026,405
897,26,Clothing,2025-11-22,16,6956,434
898,20,Cinema,2026-02-07,9,2817,313
899,21,Food,2025-09-30,2,1124,562
900,21,Food,2025-04-19,8,2709,338
901,13,Food,2025-12-05,9,1901,211
902,11,Furniture,2026-03-24,33,23908,724
903,46,Clothing,2025-09-24,4,2734,683
904,7,Clothing,2025-05-07,9,3586,398
905,33,Cinema,2025-12-05,6,3762,627
906,15,Clothing,2025-05-29,6,3384,564
907,7,Clothing,2026-02-05,33,7992,242
908,9,Salon,2025-07-05,9,3110,345
909,7,Clothing,2026-04-13,1,281,281
910,13,Food,2025-05-15,3,1862,620
911,50,Food,2025-12-10,2,1707,853
912,32,Furniture,2025-05-17,46,20469,444
913,15,Clothing,2026-03-30,4,3249,812
914,10,Salon,2025-07-23,5,2661,532
915,38,Clothing,2025-11-17,24,6856,285
916,28,Clothing,2025-12-12,5,3109,621
917,35,Food,2026-01-31,8,2130,266
918,11,Furniture,2026-01-09,19,6189,325
919,28,Clothing,2025-10-10,1,100,100
920,2,Food,2025-05-16,5,2456,491
921,32,Furniture,2025-06-16,1,100,100
922,12,Electronics,2025-04-20,15,8654,576
923,49,Food,2025-07-06,5,2342,468
924,11,Furniture,2026-04-02,42,17381,413
925,36,Food,2025-12-11,1,887,887
926,32,Furniture,2025-05-03,45,16408,364
927,9,Salon,2025-09-07,18,3689,204
928,33,Cinema,2025-12-15,1,1263,1263
929,17,Food,2026-02-07,3,1883,627
930,11,Furniture,2025-08-05,48,18774,391
931,11,Furniture,2025-05-25,137,29056,212
932,45,Food,2025-10-31,6,2819,469
933,11,Furniture,2026-03-05,31,24831,801
934,11,Furniture,2025-05-07,16,11278,704
935,33,Cinema,2026-01-21,8,3460,432
936,39,Salon,2026-04-10,3,2643,881
937,29,Salon,2025-05-22,2,1214,607
938,36,Food,2025-06-29,4,2618,654
939,47,Clothing,2025-11-24,4,1842,460
940,5,Food,2026-03-19,1,138,138
941,12,Electronics,2026-03-06,13,6319,486
942,33,Cinema,2025-11-19,9,3228,358
943,46,Clothing,2025-04-27,5,3763,752
944,8,Cinema,2025-12-12,3,2411,803
945,30,Clothing,2025-09-20,3,1985,661
946,19,Clothing,2025-05-09,3,2147,715
947,16,Cinema,2025-06-22,6,3520,586
948,29,Salon,2025-07-07,3,2811,937
949,36,Food,2025-09-14,2,2330,1165
950,10,Salon,2025-05-05,2,1529,764
951,16,Cinema,2026-01-03,7,4039,577
952,27,Salon,2025-08-16,21,4592,218
953,31,Clothing,2025-07-21,6,4334,722
954,39,Salon,2025-08-23,1,1322,1322
955,44,Salon,2026-02-16,8,2528,316
956,50,Food,2025-08-08,8,1725,215
957,47,Clothing,2025-09-26,14,4430,316
958,7,Clothing,2025-11-21,9,3055,339
959,38,Clothing,2025-10-12,8,3929,491
960,2,Food,2025-05-26,5,2146,429
961,7,Clothing,2025-08-03,6,4539,756
962,18,Food,2026-04-10,2,2078,1039
963,31,Clothing,2026-01-31,4,2243,560
964,36,Food,2025-11-16,3,2740,913
965,45,Food,2025-10-13,2,1929,964
966,15,Clothing,2026-01-10,8,3510,438
967,5,Food,2025-07-21,3,1753,584
968,2,Food,2025-11-23,1,533,533
969,3,Food,2025-09-12,2,1475,737
970,18,Food,2026-03-24,4,1856,464
971,6,Salon,2025-05-19,3,1981,660
972,42,Electronics,2026-03-16,41,11818,288
973,21,Food,2026-04-16,4,1529,382
974,10,Salon,2025-12-09,3,1895,631
975,12,Electronics,2025-05-20,16,11180,698
976,50,Food,2025-05-14,3,788,262
977,37,Salon,2025-04-23,4,2495,623
978,10,Salon,2026-03-11,3,1593,531
979,44,Salon,2025-06-17,6,1984,330
980,49,Food,2025-09-18,5,1819,363
981,45,Food,2025-12-27,1,956,956
982,16,Cinema,2025-07-23,5,3836,767
983,37,Salon,2026-01-07,2,1615,807
984,1,Salon,2025-11-28,3,2106,702
985,35,Food,2025-09-25,3,1886,628
986,20,Cinema,2025-05-17,4,2211,552
987,9,Salon,2025-10-07,5,2356,471
988,43,Clothing,2026-03-20,6,4760,793
989,4,Food,2025-10-26,3,1987,662
990,6,Salon,2025-07-09,4,1540,385
991,34,Furniture,2025-06-25,48,34189,712
992,12,Electronics,2025-12-14,47,17362,369
993,41,Cinema,2026-02-09,7,4002,571
994,8,Cinema,2025-09-01,8,2853,356
995,50,Food,2026-04-12,2,1791,895
996,28,Clothing,2025-04-26,8,5411,676
997,25,Electronics,2025-10-16,21,11651,554
998,24,Electronics,2026-03-16,37,16205,437
999,40,Cinema,2025-10-09,14,4336,309
1000,42,Electronics,2025-11-19,10,5885,588
1001,28,Clothing,2025-12-22,8,5673,709
1002,16,Cinema,2026-01-18,21,4540,216
1003,32,Furniture,2026-01-28,110,26269,238
1004,14,Salon,2026-02-25,2,2132,1066
1005,6,Salon,2025-09-07,3,2763,921
1006,24,Electronics,2025-12-12,38,12194,320
1007,40,Cinema,2025-12-16,4,2195,548
1008,44,Salon,2025-09-21,5,2420,484
1009,18,Food,2025-09-10,3,1765,588
1010,39,Salon,2025-05-02,6,2417,402
1011,30,Clothing,2025-11-30,6,4670,778
1012,20,Cinema,2025-12-04,15,3241,216
1013,23,Salon,2026-02-21,5,3012,602
1014,30,Clothing,2025-07-10,3,1309,436
1015,23,Salon,2025-12-29,3,1956,652
1016,7,Clothing,2025-05-29,11,5096,463
1017,4,Food,2025-09-23,2,1335,667
1018,32,Furniture,2025-11-21,97,31911,328
1019,18,Food,2025-10-02,2,1533,766
1020,15,Clothing,2025-05-28,8,6228,778
1021,37,Salon,2025-08-13,1,864,864
1022,35,Food,2026-01-10,4,1476,369
1023,13,Food,2025-10-10,2,980,490
1024,12,Electronics,2025-09-28,33,15661,474
1025,15,Clothing,2026-01-05,9,3938,437
1026,20,Cinema,2026-03-22,7,4399,628
1027,17,Food,2025-08-12,3,1498,499
1028,20,Cinema,2026-03-04,7,2102,300
1029,7,Clothing,2026-03-23,3,1462,487
1030,16,Cinema,2026-02-07,12,4175,347
1031,40,Cinema,2025-10-22,6,3394,565
1032,39,Salon,2026-02-17,7,2214,316
1033,32,Furniture,2025-10-02,44,22772,517
1034,39,Salon,2026-04-04,4,1592,398
1035,25,Electronics,2025-12-30,32,17337,541
1036,18,Food,2025-06-05,5,2264,452
1037,9,Salon,2025-11-24,1,1231,1231
1038,23,Salon,2025-09-27,5,1641,328
1039,28,Clothing,2025-05-26,14,4359,311
1040,2,Food,2025-09-03,3,2057,685
1041,34,Furniture,2025-12-26,19,10806,568
1042,18,Food,2025-10-02,3,1753,584
1043,36,Food,2026-03-17,6,1980,330
1044,28,Clothing,2025-11-20,5,1959,391
1045,20,Cinema,2025-12-24,15,3848,256
1046,27,Salon,2026-03-17,8,2999,374
1047,25,Electronics,2026-04-08,13,7932,610
1048,3,Food,2025-07-09,4,2294,573
1049,31,Clothing,2025-07-12,12,3679,306
1050,32,Furniture,2025-07-27,38,14107,371
1051,10,Salon,2025-11-23,4,3629,907
1052,38,Clothing,2026-01-20,7,2983,426
1053,47,Clothing,2026-04-07,8,4415,551
1054,32,Furniture,2026-01-12,31,13523,436
1055,25,Electronics,2025-06-18,17,5954,350
1056,42,Electronics,2025-06-15,34,15330,450
1057,25,Electronics,2025-06-18,33,9008,272
1058,48,Furniture,2025-08-02,35,24590,702
1059,44,Salon,2025-12-10,4,2595,648
1060,19,Clothing,2025-05-30,21,7521,358
1061,6,Salon,2025-12-24,3,968,322
1062,33,Cinema,2026-02-23,9,4083,453
1063,47,Clothing,2025-06-12,9,4780,531
1064,6,Salon,2025-07-23,2,1780,890
1065,3,Food,2025-10-28,1,566,566
1066,7,Clothing,2026-03-12,16,3406,212
1067,35,Food,2026-01-12,6,1721,286
1068,15,Clothing,2025-10-02,14,3403,243
1069,48,Furniture,2025-10-15,76,24990,328
1070,10,Salon,2025-12-14,5,2912,582
1071,39,Salon,2025-11-10,3,1339,446
1072,12,Electronics,2025-12-20,24,19285,803
1073,31,Clothing,2025-08-22,6,5016,836
1074,48,Furniture,2025-07-08,58,24030,414
1075,23,Salon,2026-02-06,7,2056,293
1076,11,Furniture,2025-12-27,65,40459,622
1077,35,Food,2026-03-18,2,1725,862
1078,12,Electronics,2026-01-03,12,2459,204
1079,18,Food,2025-09-08,3,1378,459
1080,7,Clothing,2026-01-06,9,6140,682
1081,6,Salon,2026-02-21,9,2867,318
1082,15,Clothing,2025-06-21,9,5792,643
1083,17,Food,2026-04-01,2,638,319
1084,5,Food,2025-05-27,5,1952,390
1085,19,Clothing,2026-03-10,26,5527,212
1086,16,Cinema,2025-12-26,4,3053,763
1087,17,Food,2025-10-13,4,2071,517
1088,47,Clothing,2025-10-23,7,3820,545
1089,28,Clothing,2025-05-08,12,2981,248
1090,13,Food,2026-04-01,7,2131,304
1091,3,Food,2026-01-02,4,2434,608
1092,49,Food,2025-06-10,1,603,603
1093,18,Food,2026-02-14,3,2148,716
1094,27,Salon,2025-06-26,3,2816,938
1095,50,Food,2026-03-28,2,1875,937
1096,44,Salon,2025-10-29,4,2840,710
1097,22,Food,2025-07-20,2,1748,874
1098,36,Food,2026-04-05,1,1046,1046
1099,1,Salon,2025-06-15,4,3282,820
1100,19,Clothing,2025-07-19,6,3966,661
1101,50,Food,2026-02-07,3,2536,845
1102,35,Food,2025-11-25,3,1269,423
1103,25,Electronics,2025-08-04,11,7016,637
1104,4,Food,2026-03-12,5,1554,310
1105,33,Cinema,2026-02-25,3,2805,935
1106,42,Electronics,2026-02-16,6,4062,677
1107,16,Cinema,2026-04-05,4,3278,819
1108,2,Food,2026-03-28,2,1493,746
1109,29,Salon,2025-11-03,3,2274,758
1110,45,Food,2026-04-16,8,1770,221
1111,28,Clothing,2026-02-25,7,4138,591
1112,42,Electronics,2025-10-17,21,11371,541
1113,36,Food,2025-09-23,6,1724,287
1114,4,Food,2025-05-14,4,1532,383
1115,14,Salon,2025-05-19,4,2842,710
1116,14,Salon,2025-11-19,2,1611,805
1117,8,Cinema,2026-04-01,10,2290,229
1118,35,Food,2025-04-25,6,2108,351
1119,39,Salon,2025-10-23,3,2055,685
1120,12,Electronics,2025-09-26,33,8926,270
1121,18,Food,2025-08-06,5,2309,461
1122,39,Salon,2025-12-03,3,1729,576
1123,1,Salon,2025-07-21,7,1732,247
1124,20,Cinema,2025-05-20,8,4016,502
1125,35,Food,2025-07-07,1,100,100
1126,20,Cinema,2025-06-25,7,2422,346
1127,30,Clothing,2025-12-13,4,2093,523
1128,25,Electronics,2025-10-07,16,13007,812
1129,26,Clothing,2025-07-24,8,2762,345
1130,30,Clothing,2025-12-05,2,2209,1104
1131,45,Food,2025-12-27,3,2104,701
1132,3,Food,2025-08-21,6,2243,373
1133,36,Food,2025-08-18,7,1504,214
1134,39,Salon,2025-05-16,9,2750,305
1135,42,Electronics,2025-11-02,60,22126,368
1136,48,Furniture,2025-05-29,43,30202,702
1137,50,Food,2026-01-11,1,380,380
1138,15,Clothing,2026-02-04,7,3249,464
1139,19,Clothing,2025-08-17,21,5114,243
1140,2,Food,2026-04-01,1,100,100
1141,47,Clothing,2026-02-16,2,1887,943
1142,46,Clothing,2025-09-05,7,4148,592
1143,21,Food,2025-06-01,4,2325,581
1144,47,Clothing,2025-06-29,6,3636,606
1145,32,Furniture,2025-11-03,62,30479,491
1146,38,Clothing,2025-06-10,6,4657,776
1147,15,Clothing,2025-10-13,4,3006,751
1148,46,Clothing,2026-01-10,21,6250,297
1149,37,Salon,2025-09-08,6,2370,395
1150,12,Electronics,2025-06-20,65,17307,266
1151,47,Clothing,2026-01-06,13,5942,457
1152,34,Furniture,2025-06-13,48,24153,503
1153,43,Clothing,2026-01-24,15,7768,517
1154,2,Food,2025-05-24,9,2016,224
1155,32,Furniture,2025-10-26,78,28237,362
1156,34,Furniture,2026-03-11,55,31694,576
1157,9,Salon,2025-06-11,10,2702,270
1158,27,Salon,2026-01-06,6,2784,464
1159,27,Salon,2025-06-04,1,661,661
1160,44,Salon,2025-05-29,3,1220,406
1161,31,Clothing,2025-04-30,7,4202,600
1162,20,Cinema,2025-05-18,8,3965,495
1163,36,Food,2025-07-15,1,454,454
1164,4,Food,2025-08-05,8,1891,236
1165,14,Salon,2025-05-26,4,2943,735
1166,7,Clothing,2025-10-05,9,3333,370
1167,4,Food,2025-07-12,3,2098,699
1168,44,Salon,2026-03-21,4,3151,787
1169,33,Cinema,2025-10-28,4,1882,470
1170,7,Clothing,2025-11-07,16,3319,207
1171,9,Salon,2026-03-13,7,2600,371
1172,45,Food,2025-04-27,5,2263,452
1173,34,Furniture,2025-10-19,75,33326,444
1174,12,Electronics,2025-12-10,24,16069,669
1175,14,Salon,2025-04-30,2,540,270
1176,20,Cinema,2025-11-16,3,2718,906
1177,6,Salon,2026-01-21,8,2432,304
1178,44,Salon,2025-05-30,7,2109,301
1179,37,Salon,2025-08-05,3,822,274
1180,29,Salon,2025-07-19,5,2897,579
1181,39,Salon,2025-09-16,3,2591,863
1182,21,Food,2025-04-29,2,1374,687
1183,43,Clothing,2025-09-07,9,3541,393
1184,14,Salon,2025-09-11,6,2847,474
1185,31,Clothing,2026-03-10,5,2451,490
1186,32,Furniture,2025-08-23,62,28806,464
1187,11,Furniture,2025-05-06,21,16774,798
1188,17,Food,2026-01-22,6,1885,314
1189,20,Cinema,2026-03-30,6,4539,756
1190,26,Clothing,2026-02-02,8,5816,727
1191,44,Salon,2025-12-01,6,2335,389
1192,37,Salon,2025-10-31,2,1730,865
1193,43,Clothing,2025-08-01,20,4728,236
1194,35,Food,2025-07-18,5,2101,420
1195,49,Food,2025-05-14,2,1562,781
